,control,arab__L,acgam,glcr,succ,gal,asp__L,pro__L,ala__D,tre,man,galt,ser__D,sbt__D,glyc,fuc__L,glcur,glcn,glyc3p,xyl__D,lac__L,for,mnl,glu__L,g6p,galctn__D,mal__D-mal__L,rib__D,rmn,fru,ac,glc__D,malt,melib,thymd,asn__L,12ppd__S,akg,2obut,lcts,sucr,uri,gln__L,g1p,f6p,malttr,dad_2,adn,cit,inost,fum,ppa,galct__D,glyclt,glx,ins,ser__L,thr__L,ala__L,acac,acmana,mal__D,mal__L,tym,lyx__L,pyr,galctn__L,galur,peamn,etha,glycogen,acgal,acnam,all__D,arbt,4abut,but,dca,hxa,4hbz,5dglcn,oxa,quin,tartr__D,tartr__L,acglu,arg__L,gly,his__L,hom__L,ile__L,leu__L,lys__L,met__L,orn,phe__L,val__L,crn-crn__D,ptrc,dha,nh4,no2,no3,urea,ala__L,arg__L,asn__L,asp__L,cys__L,glu__L,gln__L,gly,his__L,ile__L,leu__L,lys__L,met__L,phe__L,pro__L,ser__L,thr__L,trp__L,tyr__L,val__L,ala__D,glu__D,ser__D,citr__L,hom__L,orn,acglu,etha,ptrc,agm,peamn,tym,gam,acgam,acgal,acmana,ade,adn,cytd,csn,gua,gsn,thym,thymd,ura,uri,ins,xan,xtsn,urate,alltn,ala__L-asp__L,ala__L-gln__L,ala__L-glu__L,ala__L-gly,ala__L-his__L,ala__L-leu__L,ala__L-thr__L,gly-asn__L,gly-gln__L,gly-glu__L,gly-met__L,met__L-ala__L,pi,ppi,3amp,amp,23camp,2pg,3pg,3gmp,gmp,23cgmp,pep,2pglyc,g1p,g6p,gam6p,6pgc,3cmp,cmp,23ccmp,man1p,man6p,pser__L,thrp,3ump,ump,23cump,tyrp,dtmp,minohp,so4,tsul,cys__L,cys__D,cgly,3sala,cyst__L,gthrd,met__L,met__D,metsox_S__L,taur,butso3,isetac,mso3
3HAD161,0.06,0.12,0.13,0.1,0.08,0.13,0.08,0.09,0.08,0.17,0.13,0.13,0.08,0.13,0.1,0.11,0.11,0.12,0.11,0.12,0.08,0.06,0.13,0.1,0.14,0.11,0.1,0.1,0.11,0.13,0.06,0.06,0.17,0.17,0.13,0.08,0.06,0.1,0.06,0.17,0.06,0.13,0.1,0.13,0.14,0.2,0.14,0.14,0.1,0.11,0.08,0.06,0.1,0.07,0.06,0.14,0.08,0.09,0.08,0.08,0.13,0.08,0.08,0.06,0.12,0.08,0.11,0.11,0.08,0.08,0.06,0.06,0.14,0.11,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.08,0.06,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.06,0.06,0.06,0.08,0.1,0.06,0.06,0.06,0.06,0.08,0.08,0.08,0.08,0.06,0.1,0.1,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.09,0.08,0.09,0.08,0.06,0.06,0.08,0.06,0.08,0.06,0.06,0.08,0.06,0.08,0.08,0.08,0.08,0.06,0.13,0.13,0.06,0.13,0.08,0.14,0.13,0.06,0.08,0.15,0.06,0.13,0.06,0.13,0.14,0.08,0.15,0.08,0.08,0.1,0.11,0.11,0.09,0.08,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.06,0.06,0.06,0.14,0.06,0.06,0.06,0.06,0.15,0.06,0.06,0.06,0.13,0.14,0.14,0.06,0.06,0.13,0.06,0.06,0.14,0.08,0.09,0.06,0.13,0.06,0.06,0.13,0.11,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.1,0.06,0.06,0.06,0.06,0.06,0.06,0.06
3HPPtex_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HPPtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR140,0.03,0.06,0.07,0.05,0.04,0.07,0.04,0.05,0.04,0.09,0.07,0.06,0.04,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.04,0.03,0.06,0.05,0.07,0.06,0.05,0.05,0.06,0.07,0.03,0.03,0.09,0.09,0.07,0.04,0.03,0.05,0.03,0.09,0.03,0.07,0.05,0.07,0.07,0.1,0.07,0.07,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.07,0.04,0.05,0.04,0.04,0.07,0.04,0.04,0.03,0.06,0.04,0.06,0.06,0.04,0.04,0.03,0.03,0.07,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.05,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.05,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.04,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.07,0.07,0.03,0.07,0.04,0.07,0.07,0.03,0.04,0.08,0.03,0.07,0.03,0.07,0.07,0.04,0.08,0.04,0.04,0.05,0.06,0.06,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.07,0.03,0.03,0.03,0.03,0.08,0.03,0.03,0.03,0.07,0.07,0.07,0.03,0.03,0.07,0.03,0.03,0.07,0.04,0.05,0.03,0.07,0.03,0.03,0.07,0.06,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03
3OAR161,0.06,0.12,0.13,0.1,0.08,0.13,0.08,0.09,0.08,0.17,0.13,0.13,0.08,0.13,0.1,0.11,0.11,0.12,0.11,0.12,0.08,0.06,0.13,0.1,0.14,0.11,0.1,0.1,0.11,0.13,0.06,0.06,0.17,0.17,0.13,0.08,0.06,0.1,0.06,0.17,0.06,0.13,0.1,0.13,0.14,0.2,0.14,0.14,0.1,0.11,0.08,0.06,0.1,0.07,0.06,0.14,0.08,0.09,0.08,0.08,0.13,0.08,0.08,0.06,0.12,0.08,0.11,0.11,0.08,0.08,0.06,0.06,0.14,0.11,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.08,0.06,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.06,0.06,0.06,0.08,0.1,0.06,0.06,0.06,0.06,0.08,0.08,0.08,0.08,0.06,0.1,0.1,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.09,0.08,0.09,0.08,0.06,0.06,0.08,0.06,0.08,0.06,0.06,0.08,0.06,0.08,0.08,0.08,0.08,0.06,0.13,0.13,0.06,0.13,0.08,0.14,0.13,0.06,0.08,0.15,0.06,0.13,0.06,0.13,0.14,0.08,0.15,0.08,0.08,0.1,0.11,0.11,0.09,0.08,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.06,0.06,0.06,0.14,0.06,0.06,0.06,0.06,0.15,0.06,0.06,0.06,0.13,0.14,0.14,0.06,0.06,0.13,0.06,0.06,0.14,0.08,0.09,0.06,0.13,0.06,0.06,0.13,0.11,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.1,0.06,0.06,0.06,0.06,0.06,0.06,0.06
3OAS140,0.03,0.06,0.07,0.05,0.04,0.07,0.04,0.05,0.04,0.09,0.07,0.06,0.04,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.04,0.03,0.06,0.05,0.07,0.06,0.05,0.05,0.06,0.07,0.03,0.03,0.09,0.09,0.07,0.04,0.03,0.05,0.03,0.09,0.03,0.07,0.05,0.07,0.07,0.1,0.07,0.07,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.07,0.04,0.05,0.04,0.04,0.07,0.04,0.04,0.03,0.06,0.04,0.06,0.06,0.04,0.04,0.03,0.03,0.07,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.05,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.05,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.04,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.07,0.07,0.03,0.07,0.04,0.07,0.07,0.03,0.04,0.08,0.03,0.07,0.03,0.07,0.07,0.04,0.08,0.04,0.04,0.05,0.06,0.06,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.07,0.03,0.03,0.03,0.03,0.08,0.03,0.03,0.03,0.07,0.07,0.07,0.03,0.03,0.07,0.03,0.03,0.07,0.04,0.05,0.03,0.07,0.03,0.03,0.07,0.06,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03
3OAS161,0.06,0.12,0.13,0.1,0.08,0.13,0.08,0.09,0.08,0.17,0.13,0.13,0.08,0.13,0.1,0.11,0.11,0.12,0.11,0.12,0.08,0.06,0.13,0.1,0.14,0.11,0.1,0.1,0.11,0.13,0.06,0.06,0.17,0.17,0.13,0.08,0.06,0.1,0.06,0.17,0.06,0.13,0.1,0.13,0.14,0.2,0.14,0.14,0.1,0.11,0.08,0.06,0.1,0.07,0.06,0.14,0.08,0.09,0.08,0.08,0.13,0.08,0.08,0.06,0.12,0.08,0.11,0.11,0.08,0.08,0.06,0.06,0.14,0.11,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.08,0.06,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.06,0.06,0.06,0.08,0.1,0.06,0.06,0.06,0.06,0.08,0.08,0.08,0.08,0.06,0.1,0.1,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.09,0.08,0.09,0.08,0.06,0.06,0.08,0.06,0.08,0.06,0.06,0.08,0.06,0.08,0.08,0.08,0.08,0.06,0.13,0.13,0.06,0.13,0.08,0.14,0.13,0.06,0.08,0.15,0.06,0.13,0.06,0.13,0.14,0.08,0.15,0.08,0.08,0.1,0.11,0.11,0.09,0.08,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.06,0.06,0.06,0.14,0.06,0.06,0.06,0.06,0.15,0.06,0.06,0.06,0.13,0.14,0.14,0.06,0.06,0.13,0.06,0.06,0.14,0.08,0.09,0.06,0.13,0.06,0.06,0.13,0.11,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.1,0.06,0.06,0.06,0.06,0.06,0.06,0.06
3OXCOAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0241_translation,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0929_translation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1779_translation,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2779_translation,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.03,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2926_translation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rib_degradation,0.02,0.07,0.08,0.04,0.03,0.08,0.03,0.06,0.04,0.19,0.08,0.08,0.03,0.08,0.04,0.06,0.06,0.07,0.06,0.07,0.03,0.02,0.08,0.05,0.09,0.06,0.04,0.05,0.06,0.08,0.02,0.02,0.19,0.19,0.07,0.03,0.02,0.04,0.02,0.19,0.02,0.08,0.05,0.08,0.09,0.35,0.11,0.12,0.05,0.06,0.03,0.02,0.04,0.02,0.02,0.12,0.03,0.04,0.03,0.03,0.08,0.03,0.03,0.02,0.07,0.03,0.06,0.06,0.04,0.03,0.02,0.02,0.1,0.07,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.03,0.04,0.03,0.03,0.02,0.05,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.06,0.03,0.04,0.04,0.02,0.02,0.04,0.02,0.03,0.02,0.02,0.04,0.02,0.03,0.04,0.04,0.04,0.02,0.08,0.08,0.02,0.08,0.03,0.12,0.08,0.02,0.03,0.11,0.02,0.07,0.02,0.08,0.12,0.03,0.11,0.03,0.03,0.04,0.06,0.06,0.04,0.03,0.03,0.06,0.04,0.06,0.06,0.03,0.03,0.02,0.02,0.02,0.12,0.02,0.02,0.02,0.02,0.11,0.02,0.02,0.02,0.08,0.09,0.09,0.02,0.02,0.08,0.02,0.02,0.09,0.03,0.04,0.02,0.08,0.02,0.02,0.07,0.06,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.07,0.02,0.02,0.02,0.02,0.02,0.02,0.02
trna_ch_ala__L_c,0.03,0.11,0.13,0.07,0.05,0.13,0.05,0.09,0.06,0.31,0.13,0.14,0.05,0.13,0.07,0.1,0.09,0.11,0.09,0.11,0.05,0.03,0.14,0.07,0.15,0.09,0.06,0.09,0.1,0.13,0.03,0.03,0.31,0.31,0.11,0.05,0.03,0.07,0.03,0.31,0.03,0.13,0.08,0.13,0.15,0.57,0.18,0.19,0.08,0.09,0.05,0.03,0.07,0.04,0.03,0.2,0.04,0.07,0.05,0.04,0.13,0.05,0.04,0.03,0.11,0.04,0.09,0.09,0.06,0.04,0.03,0.03,0.16,0.11,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.05,0.03,0.07,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.07,0.03,0.03,0.03,0.07,0.07,0.03,0.03,0.03,0.03,0.05,0.07,0.05,0.05,0.03,0.07,0.08,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.09,0.04,0.07,0.06,0.03,0.03,0.06,0.03,0.05,0.03,0.03,0.07,0.03,0.04,0.07,0.07,0.06,0.03,0.13,0.13,0.03,0.13,0.06,0.19,0.13,0.03,0.05,0.18,0.03,0.11,0.03,0.13,0.2,0.05,0.18,0.04,0.04,0.07,0.1,0.1,0.07,0.05,0.05,0.09,0.07,0.1,0.1,0.05,0.04,0.03,0.03,0.03,0.2,0.03,0.03,0.03,0.03,0.18,0.03,0.03,0.03,0.13,0.15,0.16,0.03,0.03,0.13,0.03,0.03,0.15,0.05,0.07,0.03,0.13,0.03,0.03,0.11,0.1,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.11,0.03,0.03,0.03,0.03,0.03,0.03,0.03
